time,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/CVP,SNUADC/ART,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_V5
16026,NaN,90,,,100,,18,,NaN,NaN,37,89,NaN
16027,NaN,,,,,,,,NaN,NaN,,,NaN
16028,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16029,NaN,,,,,,,,NaN,NaN,,,NaN
16030,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16031,NaN,,,,,,,,NaN,NaN,,,NaN
16032,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16033,NaN,,,,,,,,NaN,NaN,,,NaN
16034,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16035,NaN,,,,,,,,NaN,NaN,,,NaN
16036,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16037,NaN,,,,,,,,NaN,NaN,,,NaN
16038,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16039,NaN,,,,,,,,NaN,NaN,,,NaN
16040,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16041,NaN,,,,,,,,NaN,NaN,,,NaN
16042,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16043,NaN,,,,,,,,NaN,NaN,,,NaN
16044,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16045,NaN,,,,,,,,NaN,NaN,,,NaN
16046,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16047,NaN,,,,,,,,NaN,NaN,,,NaN
16048,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16049,NaN,,,,,,,,NaN,NaN,,,NaN
16050,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16051,NaN,,,,,,,,NaN,NaN,,,NaN
16052,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16053,NaN,,,,,,,,NaN,NaN,,,NaN
16054,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16055,NaN,,,,,,,,NaN,NaN,,,NaN
16056,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16057,NaN,,,,,,,,NaN,NaN,,,NaN
16058,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16059,NaN,,,,,,,,NaN,NaN,,,NaN
16060,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16061,NaN,,,,,,,,NaN,NaN,,,NaN
16062,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16063,NaN,,,,,,,,NaN,NaN,,,NaN
16064,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16065,NaN,,,,,,,,NaN,NaN,,,NaN
16066,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16067,NaN,,,,,,,,NaN,NaN,,,NaN
16068,NaN,90,,,100,,18,,NaN,NaN,36,90,NaN
16069,NaN,,,,,,,,NaN,NaN,,,NaN
16070,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16071,NaN,,,,,,,,NaN,NaN,,,NaN
16072,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16073,NaN,,,,,,,,NaN,NaN,,,NaN
16074,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16075,NaN,,,,,,,,NaN,NaN,,,NaN
16076,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16077,NaN,,,,,,,,NaN,NaN,,,NaN
16078,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16079,NaN,,,,,,,,NaN,NaN,,,NaN
16080,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16081,NaN,,,,,,,,NaN,NaN,,,NaN
16082,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16083,NaN,,,,,,,,NaN,NaN,,,NaN
16084,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16085,NaN,,,,,,,,NaN,NaN,,,NaN
16086,NaN,90,,,100,,18,,NaN,NaN,36,88,NaN
16087,NaN,,,,,,,,NaN,NaN,,,NaN
16088,NaN,89,,,100,,18,,NaN,NaN,36,87,NaN
16089,NaN,,,,,,,,NaN,NaN,,,NaN
16090,NaN,89,,,100,,18,,NaN,NaN,36,87,NaN
16091,NaN,,,,,,,,NaN,NaN,,,NaN
16092,NaN,89,,,100,,18,,NaN,NaN,36,88,NaN
16093,NaN,,,,,,,,NaN,NaN,,,NaN
16094,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16095,NaN,,,,,,,,NaN,NaN,,,NaN
16096,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16097,NaN,,,,,,,,NaN,NaN,,,NaN
16098,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16099,NaN,,,,,,,,NaN,NaN,,,NaN
16100,NaN,90,,,100,,18,,NaN,NaN,36,90,NaN
16101,NaN,,,,,,,,NaN,NaN,,,NaN
16102,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16103,NaN,,,,,,,,NaN,NaN,,,NaN
16104,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16105,NaN,,,,,,,,NaN,NaN,,,NaN
16106,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16107,NaN,,,,,,,,NaN,NaN,,,NaN
16108,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16109,NaN,,,,,,,,NaN,NaN,,,NaN
16110,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16111,NaN,,,,,,,,NaN,NaN,,,NaN
16112,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16113,NaN,,,,,,,,NaN,NaN,,,NaN
16114,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16115,NaN,,,,,,,,NaN,NaN,,,NaN
16116,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16117,NaN,,,,,,,,NaN,NaN,,,NaN
16118,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16119,NaN,,,,,,,,NaN,NaN,,,NaN
16120,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16121,NaN,,,,,,,,NaN,NaN,,,NaN
16122,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16123,NaN,,,,,,,,NaN,NaN,,,NaN
16124,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16125,NaN,,,,,,,,NaN,NaN,,,NaN
16126,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16127,NaN,,,,,,,,NaN,NaN,,,NaN
16128,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16129,NaN,,,,,,,,NaN,NaN,,,NaN
16130,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16131,NaN,,,,,,,,NaN,NaN,,,NaN
16132,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16133,NaN,,,,,,,,NaN,NaN,,,NaN
16134,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16135,NaN,,,,,,,,NaN,NaN,,,NaN
16136,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16137,NaN,,,,,,,,NaN,NaN,,,NaN
16138,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16139,NaN,,,,,,,,NaN,NaN,,,NaN
16140,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16141,NaN,,,,,,,,NaN,NaN,,,NaN
16142,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16143,NaN,,,,,,,,NaN,NaN,,,NaN
16144,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16145,NaN,,,,,,,,NaN,NaN,,,NaN
16146,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16147,NaN,,,,,,,,NaN,NaN,,,NaN
16148,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16149,NaN,,,,,,,,NaN,NaN,,,NaN
16150,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16151,NaN,,,,,,,,NaN,NaN,,,NaN
16152,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16153,NaN,,,,,,,,NaN,NaN,,,NaN
16154,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16155,NaN,,,,,,,,NaN,NaN,,,NaN
16156,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16157,NaN,,,,,,,,NaN,NaN,,,NaN
16158,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16159,NaN,,,,,,,,NaN,NaN,,,NaN
16160,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16161,NaN,,,,,,,,NaN,NaN,,,NaN
16162,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16163,NaN,,,,,,,,NaN,NaN,,,NaN
16164,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16165,NaN,,,,,,,,NaN,NaN,,,NaN
16166,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16167,NaN,,,,,,,,NaN,NaN,,,NaN
16168,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16169,NaN,,,,,,,,NaN,NaN,,,NaN
16170,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16171,NaN,,,,,,,,NaN,NaN,,,NaN
16172,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16173,NaN,,,,,,,,NaN,NaN,,,NaN
16174,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16175,NaN,,,,,,,,NaN,NaN,,,NaN
16176,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16177,NaN,,,,,,,,NaN,NaN,,,NaN
16178,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16179,NaN,,,,,,,,NaN,NaN,,,NaN
16180,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16181,NaN,,,,,,,,NaN,NaN,,,NaN
16182,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16183,NaN,,,,,,,,NaN,NaN,,,NaN
16184,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16185,NaN,,,,,,,,NaN,NaN,,,NaN
16186,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16187,NaN,,,,,,,,NaN,NaN,,,NaN
16188,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16189,NaN,,,,,,,,NaN,NaN,,,NaN
16190,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16191,NaN,,,,,,,,NaN,NaN,,,NaN
16192,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16193,NaN,,,,,,,,NaN,NaN,,,NaN
16194,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16195,NaN,,,,,,,,NaN,NaN,,,NaN
16196,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16197,NaN,,,,,,,,NaN,NaN,,,NaN
16198,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16199,NaN,,,,,,,,NaN,NaN,,,NaN
16200,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16201,NaN,,,,,,,,NaN,NaN,,,NaN
16202,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16203,NaN,,,,,,,,NaN,NaN,,,NaN
16204,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16205,NaN,,,,,,,,NaN,NaN,,,NaN
16206,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16207,NaN,,,,,,,,NaN,NaN,,,NaN
16208,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16209,NaN,,,,,,,,NaN,NaN,,,NaN
16210,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16211,NaN,,,,,,,,NaN,NaN,,,NaN
16212,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16213,NaN,,,,,,,,NaN,NaN,,,NaN
16214,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16215,NaN,,,,,,,,NaN,NaN,,,NaN
16216,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16217,NaN,,,,,,,,NaN,NaN,,,NaN
16218,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16219,NaN,,,,,,,,NaN,NaN,,,NaN
16220,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16221,NaN,,,,,,,,NaN,NaN,,,NaN
16222,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16223,NaN,,,,,,,,NaN,NaN,,,NaN
16224,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16225,NaN,,,,,,,,NaN,NaN,,,NaN
16226,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16227,NaN,,,,,,,,NaN,NaN,,,NaN
16228,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16229,NaN,,,,,,,,NaN,NaN,,,NaN
16230,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16231,NaN,,,,,,,,NaN,NaN,,,NaN
16232,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16233,NaN,,,,,,,,NaN,NaN,,,NaN
16234,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16235,NaN,,,,,,,,NaN,NaN,,,NaN
16236,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16237,NaN,,,,,,,,NaN,NaN,,,NaN
16238,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16239,NaN,,,,,,,,NaN,NaN,,,NaN
16240,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16241,NaN,,,,,,,,NaN,NaN,,,NaN
16242,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16243,NaN,,,,,,,,NaN,NaN,,,NaN
16244,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16245,NaN,,,,,,,,NaN,NaN,,,NaN
16246,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16247,NaN,,,,,,,,NaN,NaN,,,NaN
16248,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16249,NaN,,,,,,,,NaN,NaN,,,NaN
16250,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16251,NaN,,,,,,,,NaN,NaN,,,NaN
16252,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16253,NaN,,,,,,,,NaN,NaN,,,NaN
16254,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16255,NaN,,,,,,,,NaN,NaN,,,NaN
16256,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16257,NaN,,,,,,,,NaN,NaN,,,NaN
16258,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16259,NaN,,,,,,,,NaN,NaN,,,NaN
16260,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16261,NaN,,,,,,,,NaN,NaN,,,NaN
16262,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16263,NaN,,,,,,,,NaN,NaN,,,NaN
16264,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16265,NaN,,,,,,,,NaN,NaN,,,NaN
16266,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16267,NaN,,,,,,,,NaN,NaN,,,NaN
16268,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16269,NaN,,,,,,,,NaN,NaN,,,NaN
16270,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16271,NaN,,,,,,,,NaN,NaN,,,NaN
16272,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16273,NaN,,,,,,,,NaN,NaN,,,NaN
16274,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16275,NaN,,,,,,,,NaN,NaN,,,NaN
16276,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16277,NaN,,,,,,,,NaN,NaN,,,NaN
16278,NaN,89,,,100,,18,,NaN,NaN,36,90,NaN
16279,NaN,,,,,,,,NaN,NaN,,,NaN
16280,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16281,NaN,,,,,,,,NaN,NaN,,,NaN
16282,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16283,NaN,,,,,,,,NaN,NaN,,,NaN
16284,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16285,NaN,,,,,,,,NaN,NaN,,,NaN
16286,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16287,NaN,,,,,,,,NaN,NaN,,,NaN
16288,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16289,NaN,,,,,,,,NaN,NaN,,,NaN
16290,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16291,NaN,,,,,,,,NaN,NaN,,,NaN
16292,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16293,NaN,,,,,,,,NaN,NaN,,,NaN
16294,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16295,NaN,,,,,,,,NaN,NaN,,,NaN
16296,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16297,NaN,,,,,,,,NaN,NaN,,,NaN
16298,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16299,NaN,,,,,,,,NaN,NaN,,,NaN
16300,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16301,NaN,,,,,,,,NaN,NaN,,,NaN
16302,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16303,NaN,,,,,,,,NaN,NaN,,,NaN
16304,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16305,NaN,,,,,,,,NaN,NaN,,,NaN
16306,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16307,NaN,,,,,,,,NaN,NaN,,,NaN
16308,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16309,NaN,,,,,,,,NaN,NaN,,,NaN
16310,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16311,NaN,,,,,,,,NaN,NaN,,,NaN
16312,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
16313,NaN,,,,,,,,NaN,NaN,,,NaN
16314,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16315,NaN,,,,,,,,NaN,NaN,,,NaN
16316,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16317,NaN,,,,,,,,NaN,NaN,,,NaN
16318,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16319,NaN,,,,,,,,NaN,NaN,,,NaN
16320,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16321,NaN,,,,,,,,NaN,NaN,,,NaN
16322,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16323,NaN,,,,,,,,NaN,NaN,,,NaN
16324,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16325,NaN,,,,,,,,NaN,NaN,,,NaN
16326,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16327,NaN,,,,,,,,NaN,NaN,,,NaN
16328,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16329,NaN,,,,,,,,NaN,NaN,,,NaN
16330,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16331,NaN,,,,,,,,NaN,NaN,,,NaN
16332,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16333,NaN,,,,,,,,NaN,NaN,,,NaN
16334,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16335,NaN,,,,,,,,NaN,NaN,,,NaN
16336,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16337,NaN,,,,,,,,NaN,NaN,,,NaN
16338,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16339,NaN,,,,,,,,NaN,NaN,,,NaN
16340,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16341,NaN,,,,,,,,NaN,NaN,,,NaN
16342,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16343,NaN,,,,,,,,NaN,NaN,,,NaN
16344,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16345,NaN,,,,,,,,NaN,NaN,,,NaN
16346,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16347,NaN,,,,,,,,NaN,NaN,,,NaN
16348,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16349,NaN,,,,,,,,NaN,NaN,,,NaN
16350,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16351,NaN,,,,,,,,NaN,NaN,,,NaN
16352,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16353,NaN,,,,,,,,NaN,NaN,,,NaN
16354,NaN,89,,,100,,18,,NaN,NaN,37,89,NaN
16355,NaN,,,,,,,,NaN,NaN,,,NaN
16356,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16357,NaN,,,,,,,,NaN,NaN,,,NaN
16358,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16359,NaN,,,,,,,,NaN,NaN,,,NaN
16360,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16361,NaN,,,,,,,,NaN,NaN,,,NaN
16362,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16363,NaN,,,,,,,,NaN,NaN,,,NaN
16364,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16365,NaN,,,,,,,,NaN,NaN,,,NaN
16366,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16367,NaN,,,,,,,,NaN,NaN,,,NaN
16368,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16369,NaN,,,,,,,,NaN,NaN,,,NaN
16370,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16371,NaN,,,,,,,,NaN,NaN,,,NaN
16372,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16373,NaN,,,,,,,,NaN,NaN,,,NaN
16374,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16375,NaN,,,,,,,,NaN,NaN,,,NaN
16376,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16377,NaN,,,,,,,,NaN,NaN,,,NaN
16378,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16379,NaN,,,,,,,,NaN,NaN,,,NaN
16380,NaN,89,,,100,,18,,NaN,NaN,,89,NaN
16381,NaN,,,,,,,,NaN,NaN,,,NaN
16382,NaN,89,,,100,,18,,NaN,NaN,,89,NaN
16383,NaN,,,,,,,,NaN,NaN,,,NaN
16384,NaN,89,,,100,,18,,NaN,NaN,,89,NaN
16385,NaN,,,,,,,,NaN,NaN,,,NaN
16386,NaN,89,,,100,,18,,NaN,NaN,,89,NaN
16387,NaN,,,,,,,,NaN,NaN,,,NaN
16388,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16389,NaN,,,,,,,,NaN,NaN,,,NaN
16390,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16391,NaN,,,,,,,,NaN,NaN,,,NaN
16392,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16393,NaN,,,,,,,,NaN,NaN,,,NaN
16394,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16395,NaN,,,,,,,,NaN,NaN,,,NaN
16396,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16397,NaN,,,,,,,,NaN,NaN,,,NaN
16398,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16399,NaN,,,,,,,,NaN,NaN,,,NaN
16400,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16401,NaN,,,,,,,,NaN,NaN,,,NaN
16402,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16403,NaN,,,,,,,,NaN,NaN,,,NaN
16404,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16405,NaN,,,,,,,,NaN,NaN,,,NaN
16406,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16407,NaN,,,,,,,,NaN,NaN,,,NaN
16408,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16409,NaN,,,,,,,,NaN,NaN,,,NaN
16410,NaN,89,,,100,,19,,NaN,NaN,37,89,NaN
16411,NaN,,,,,,,,NaN,NaN,,,NaN
16412,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16413,NaN,,,,,,,,NaN,NaN,,,NaN
16414,NaN,89,,,100,,19,,NaN,NaN,37,89,NaN
16415,NaN,,,,,,,,NaN,NaN,,,NaN
16416,NaN,88,,,100,,19,,NaN,NaN,37,89,NaN
16417,NaN,,,,,,,,NaN,NaN,,,NaN
16418,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16419,NaN,,,,,,,,NaN,NaN,,,NaN
16420,NaN,89,,,100,,18,,NaN,NaN,36,89,NaN
16421,NaN,,,,,,,,NaN,NaN,,,NaN
16422,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16423,NaN,,,,,,,,NaN,NaN,,,NaN
16424,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16425,NaN,,,,,,,,NaN,NaN,,,NaN
16426,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16427,NaN,,,,,,,,NaN,NaN,,,NaN
16428,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16429,NaN,,,,,,,,NaN,NaN,,,NaN
16430,NaN,88,,,100,,18,,NaN,NaN,36,89,NaN
16431,NaN,,,,,,,,NaN,NaN,,,NaN
16432,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16433,NaN,,,,,,,,NaN,NaN,,,NaN
16434,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16435,NaN,,,,,,,,NaN,NaN,,,NaN
16436,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16437,NaN,,,,,,,,NaN,NaN,,,NaN
16438,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16439,NaN,,,,,,,,NaN,NaN,,,NaN
16440,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16441,NaN,,,,,,,,NaN,NaN,,,NaN
16442,NaN,88,,,100,,18,,NaN,NaN,37,88,NaN
16443,NaN,,,,,,,,NaN,NaN,,,NaN
16444,NaN,88,,,100,,18,,NaN,NaN,37,88,NaN
16445,NaN,,,,,,,,NaN,NaN,,,NaN
16446,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16447,NaN,,,,,,,,NaN,NaN,,,NaN
16448,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16449,NaN,,,,,,,,NaN,NaN,,,NaN
16450,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16451,NaN,,,,,,,,NaN,NaN,,,NaN
16452,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16453,NaN,,,,,,,,NaN,NaN,,,NaN
16454,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16455,NaN,,,,,,,,NaN,NaN,,,NaN
16456,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16457,NaN,,,,,,,,NaN,NaN,,,NaN
16458,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16459,NaN,,,,,,,,NaN,NaN,,,NaN
16460,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16461,NaN,,,,,,,,NaN,NaN,,,NaN
16462,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16463,NaN,,,,,,,,NaN,NaN,,,NaN
16464,NaN,88,,,100,,18,,NaN,NaN,37,89,NaN
16465,NaN,,,,,,,,NaN,NaN,,,NaN
16466,NaN,88,,,100,,18,,NaN,NaN,37,88,NaN
16467,NaN,,,,,,,,NaN,NaN,,,NaN
16468,NaN,88,,,100,,18,,NaN,NaN,37,88,NaN
16469,NaN,,,,,,,,NaN,NaN,,,NaN
16470,NaN,88,,,100,,18,,NaN,NaN,36,88,NaN
16471,NaN,,,,,,,,NaN,NaN,,,NaN
16472,NaN,88,,,100,,18,,NaN,NaN,36,88,NaN
16473,NaN,,,,,,,,NaN,NaN,,,NaN
16474,NaN,88,,,100,,18,,NaN,NaN,36,88,NaN
16475,NaN,,,,,,,,NaN,NaN,,,NaN
16476,NaN,88,,,100,,18,,NaN,NaN,37,88,NaN
16477,NaN,,,,,,,,NaN,NaN,,,NaN
16478,NaN,88,,,100,,18,,NaN,NaN,37,88,NaN
