time,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/HR,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ART,SNUADC/CVP
21756,,,,NaN,,NaN,,,,,,NaN,NaN
21757,35,100,100,NaN,94,NaN,95,16,69,2,49,NaN,NaN
21758,,,,NaN,,NaN,,,,,,NaN,NaN
21759,35,100,99,NaN,94,NaN,95,16,69,2,50,NaN,NaN
21760,,,,NaN,,NaN,,,,,,NaN,NaN
21761,35,100,101,NaN,95,NaN,95,16,70,2,50,NaN,NaN
21762,,,,NaN,,NaN,,,,,,NaN,NaN
21763,35,100,101,NaN,95,NaN,95,16,70,2,50,NaN,NaN
21764,,,,NaN,,NaN,,,,,,NaN,NaN
21765,35,100,100,NaN,95,NaN,96,16,70,2,49,NaN,NaN
21766,,,,NaN,,NaN,,,,,,NaN,NaN
21767,35,100,101,NaN,95,NaN,95,16,70,2,50,NaN,NaN
21768,,,,NaN,,NaN,,,,,,NaN,NaN
21769,35,100,100,NaN,95,NaN,96,16,70,2,49,NaN,NaN
21770,,,,NaN,,NaN,,,,,,NaN,NaN
21771,35,100,100,NaN,95,NaN,95,16,70,2,50,NaN,NaN
21772,,,,NaN,,NaN,,,,,,NaN,NaN
21773,35,100,99,NaN,95,NaN,96,16,69,2,48,NaN,NaN
21774,,,,NaN,,NaN,,,,,,NaN,NaN
21775,35,100,101,NaN,95,NaN,95,16,70,2,49,NaN,NaN
21776,,,,NaN,,NaN,,,,,,NaN,NaN
21777,35,100,99,NaN,94,NaN,95,16,68,2,48,NaN,NaN
21778,,,,NaN,,NaN,,,,,,NaN,NaN
21779,35,100,100,NaN,94,NaN,95,16,69,2,48,NaN,NaN
21780,,,,NaN,,NaN,,,,,,NaN,NaN
21781,35,100,97,NaN,94,NaN,95,16,67,2,46,NaN,NaN
21782,,,,NaN,,NaN,,,,,,NaN,NaN
21783,35,100,99,NaN,94,NaN,94,16,68,2,47,NaN,NaN
21784,,,,NaN,,NaN,,,,,,NaN,NaN
21785,35,100,97,NaN,94,NaN,94,16,66,2,46,NaN,NaN
21786,,,,NaN,,NaN,,,,,,NaN,NaN
21787,35,100,98,NaN,94,NaN,95,16,67,2,47,NaN,NaN
21788,,,,NaN,,NaN,,,,,,NaN,NaN
21789,35,100,97,NaN,95,NaN,95,16,67,2,47,NaN,NaN
21790,,,,NaN,,NaN,,,,,,NaN,NaN
21791,35,100,98,NaN,95,NaN,96,16,67,2,46,NaN,NaN
21792,,,,NaN,,NaN,,,,,,NaN,NaN
21793,35,100,98,NaN,95,NaN,95,16,67,2,47,NaN,NaN
21794,,,,NaN,,NaN,,,,,,NaN,NaN
21795,35,100,98,NaN,95,NaN,95,16,67,2,47,NaN,NaN
21796,,,,NaN,,NaN,,,,,,NaN,NaN
21797,35,100,99,NaN,95,NaN,95,16,67,2,48,NaN,NaN
21798,,,,NaN,,NaN,,,,,,NaN,NaN
21799,35,100,97,NaN,95,NaN,95,16,67,2,47,NaN,NaN
21800,,,,NaN,,NaN,,,,,,NaN,NaN
21801,35,100,99,NaN,95,NaN,95,16,68,2,48,NaN,NaN
21802,,,,NaN,,NaN,,,,,,NaN,NaN
21803,35,100,98,NaN,94,NaN,95,16,67,2,47,NaN,NaN
21804,,,,NaN,,NaN,,,,,,NaN,NaN
21805,35,100,99,NaN,94,NaN,95,16,68,2,48,NaN,NaN
21806,,,,NaN,,NaN,,,,,,NaN,NaN
21807,35,100,98,NaN,94,NaN,95,16,68,2,47,NaN,NaN
21808,,,,NaN,,NaN,,,,,,NaN,NaN
21809,35,100,100,NaN,95,NaN,95,16,68,2,48,NaN,NaN
21810,,,,NaN,,NaN,,,,,,NaN,NaN
21811,35,100,98,NaN,95,NaN,95,16,68,2,47,NaN,NaN
21812,,,,NaN,,NaN,,,,,,NaN,NaN
21813,35,100,100,NaN,95,NaN,95,16,69,2,48,NaN,NaN
21814,,,,NaN,,NaN,,,,,,NaN,NaN
21815,35,100,98,NaN,94,NaN,95,16,68,2,48,NaN,NaN
21816,,,,NaN,,NaN,,,,,,NaN,NaN
21817,35,100,100,NaN,95,NaN,95,16,69,2,48,NaN,NaN
21818,,,,NaN,,NaN,,,,,,NaN,NaN
21819,35,100,99,NaN,95,NaN,95,16,68,2,48,NaN,NaN
21820,,,,NaN,,NaN,,,,,,NaN,NaN
21821,35,100,99,NaN,95,NaN,95,16,68,2,47,NaN,NaN
21822,,,,NaN,,NaN,,,,,,NaN,NaN
21823,35,100,99,NaN,95,NaN,95,16,68,2,48,NaN,NaN
21824,,,,NaN,,NaN,,,,,,NaN,NaN
21825,35,100,98,NaN,94,NaN,95,16,67,2,47,NaN,NaN
21826,,,,NaN,,NaN,,,,,,NaN,NaN
21827,35,100,98,NaN,94,NaN,95,16,67,2,47,NaN,NaN
21828,,,,NaN,,NaN,,,,,,NaN,NaN
21829,35,100,98,NaN,94,NaN,95,16,67,2,46,NaN,NaN
21830,,,,NaN,,NaN,,,,,,NaN,NaN
21831,35,100,98,NaN,94,NaN,94,16,67,2,47,NaN,NaN
21832,,,,NaN,,NaN,,,,,,NaN,NaN
21833,35,100,97,NaN,93,NaN,93,16,66,2,46,NaN,NaN
21834,,,,NaN,,NaN,,,,,,NaN,NaN
21835,35,100,98,NaN,93,NaN,93,16,67,2,47,NaN,NaN
21836,,,,NaN,,NaN,,,,,,NaN,NaN
21837,35,100,97,NaN,93,NaN,93,16,66,2,46,NaN,NaN
21838,,,,NaN,,NaN,,,,,,NaN,NaN
21839,35,100,99,NaN,93,NaN,94,16,67,2,47,NaN,NaN
21840,,,,NaN,,NaN,,,,,,NaN,NaN
21841,35,100,97,NaN,94,NaN,94,16,66,2,46,NaN,NaN
21842,,,,NaN,,NaN,,,,,,NaN,NaN
21843,35,100,99,NaN,94,NaN,94,16,67,2,47,NaN,NaN
21844,,,,NaN,,NaN,,,,,,NaN,NaN
21845,35,100,97,NaN,93,NaN,94,16,66,2,46,NaN,NaN
21846,,,,NaN,,NaN,,,,,,NaN,NaN
21847,35,100,98,NaN,93,NaN,94,16,67,2,46,NaN,NaN
21848,,,,NaN,,NaN,,,,,,NaN,NaN
21849,35,100,97,NaN,93,NaN,94,16,66,2,46,NaN,NaN
21850,,,,NaN,,NaN,,,,,,NaN,NaN
21851,35,100,97,NaN,94,NaN,94,16,67,2,46,NaN,NaN
21852,,,,NaN,,NaN,,,,,,NaN,NaN
21853,35,100,98,NaN,94,NaN,94,16,67,2,47,NaN,NaN
21854,,,,NaN,,NaN,,,,,,NaN,NaN
21855,35,100,98,NaN,94,NaN,95,16,67,2,46,NaN,NaN
21856,,,,NaN,,NaN,,,,,,NaN,NaN
21857,35,100,97,NaN,93,NaN,93,16,65,2,43,NaN,NaN
21858,,,,NaN,,NaN,,,,,,NaN,NaN
21859,35,100,95,NaN,84,NaN,89,16,64,2,43,NaN,NaN
21860,,,,NaN,,NaN,,,,,,NaN,NaN
21861,35,100,97,NaN,80,NaN,84,16,65,2,45,NaN,NaN
21862,,,,NaN,,NaN,,,,,,NaN,NaN
21863,35,100,97,NaN,79,NaN,81,16,66,2,46,NaN,NaN
21864,,,,NaN,,NaN,,,,,,NaN,NaN
21865,35,100,98,NaN,84,NaN,82,16,66,2,47,NaN,NaN
21866,,,,NaN,,NaN,,,,,,NaN,NaN
21867,35,100,96,NaN,87,NaN,87,16,66,2,45,NaN,NaN
21868,,,,NaN,,NaN,,,,,,NaN,NaN
21869,35,100,97,NaN,88,NaN,88,16,67,2,46,NaN,NaN
21870,,,,NaN,,NaN,,,,,,NaN,NaN
21871,35,100,96,NaN,89,NaN,89,16,66,2,45,NaN,NaN
21872,,,,NaN,,NaN,,,,,,NaN,NaN
21873,35,100,97,NaN,89,NaN,89,16,66,2,45,NaN,NaN
21874,,,,NaN,,NaN,,,,,,NaN,NaN
21875,35,100,95,NaN,88,NaN,89,16,65,2,44,NaN,NaN
21876,,,,NaN,,NaN,,,,,,NaN,NaN
21877,34,100,96,NaN,87,NaN,88,16,65,2,46,NaN,NaN
21878,,,,NaN,,NaN,,,,,,NaN,NaN
21879,34,100,94,NaN,89,NaN,89,16,65,2,45,NaN,NaN
21880,,,,NaN,,NaN,,,,,,NaN,NaN
21881,34,100,96,NaN,91,NaN,91,16,65,2,46,NaN,NaN
21882,,,,NaN,,NaN,,,,,,NaN,NaN
21883,34,100,96,NaN,92,NaN,92,16,66,2,47,NaN,NaN
21884,,,,NaN,,NaN,,,,,,NaN,NaN
21885,34,100,96,NaN,93,NaN,93,16,66,2,46,NaN,NaN
21886,,,,NaN,,NaN,,,,,,NaN,NaN
21887,34,100,96,NaN,93,NaN,93,16,66,2,47,NaN,NaN
21888,,,,NaN,,NaN,,,,,,NaN,NaN
21889,35,100,96,NaN,93,NaN,94,16,66,2,46,NaN,NaN
21890,,,,NaN,,NaN,,,,,,NaN,NaN
21891,35,100,97,NaN,93,NaN,94,16,66,2,46,NaN,NaN
21892,,,,NaN,,NaN,,,,,,NaN,NaN
21893,35,100,96,NaN,93,NaN,93,16,65,2,43,NaN,NaN
21894,,,,NaN,,NaN,,,,,,NaN,NaN
21895,35,100,95,NaN,90,NaN,91,16,62,2,40,NaN,NaN
21896,,,,NaN,,NaN,,,,,,NaN,NaN
21897,35,100,91,NaN,80,NaN,84,16,61,2,41,NaN,NaN
21898,,,,NaN,,NaN,,,,,,NaN,NaN
21899,35,100,92,NaN,77,NaN,82,16,62,1,44,NaN,NaN
21900,,,,NaN,,NaN,,,,,,NaN,NaN
21901,35,100,91,NaN,78,NaN,80,16,62,1,43,NaN,NaN
21902,,,,NaN,,NaN,,,,,,NaN,NaN
21903,35,100,94,NaN,86,NaN,84,16,63,2,45,NaN,NaN
21904,,,,NaN,,NaN,,,,,,NaN,NaN
21905,34,100,92,NaN,90,NaN,90,16,63,2,44,NaN,NaN
21906,,,,NaN,,NaN,,,,,,NaN,NaN
21907,34,100,94,NaN,91,NaN,92,16,64,2,45,NaN,NaN
21908,,,,NaN,,NaN,,,,,,NaN,NaN
21909,34,100,92,NaN,93,NaN,93,16,63,2,45,NaN,NaN
21910,,,,NaN,,NaN,,,,,,NaN,NaN
21911,34,100,94,NaN,93,NaN,94,16,64,2,46,NaN,NaN
21912,,,,NaN,,NaN,,,,,,NaN,NaN
21913,34,100,93,NaN,94,NaN,94,16,64,2,46,NaN,NaN
21914,,,,NaN,,NaN,,,,,,NaN,NaN
21915,34,100,92,NaN,94,NaN,95,16,64,2,45,NaN,NaN
21916,,,,NaN,,NaN,,,,,,NaN,NaN
21917,34,100,93,NaN,95,NaN,95,16,64,2,46,NaN,NaN
21918,,,,NaN,,NaN,,,,,,NaN,NaN
21919,35,100,93,NaN,95,NaN,95,16,64,2,45,NaN,NaN
21920,,,,NaN,,NaN,,,,,,NaN,NaN
21921,35,100,93,NaN,95,NaN,96,16,64,2,47,NaN,NaN
21922,,,,NaN,,NaN,,,,,,NaN,NaN
21923,35,100,93,NaN,95,NaN,96,16,64,2,45,NaN,NaN
21924,,,,NaN,,NaN,,,,,,NaN,NaN
21925,35,100,96,NaN,95,NaN,96,16,66,2,47,NaN,NaN
21926,,,,NaN,,NaN,,,,,,NaN,NaN
21927,35,100,94,NaN,95,NaN,96,16,65,2,46,NaN,NaN
21928,,,,NaN,,NaN,,,,,,NaN,NaN
21929,35,100,96,NaN,96,NaN,96,16,66,2,46,NaN,NaN
21930,,,,NaN,,NaN,,,,,,NaN,NaN
21931,35,100,95,NaN,94,NaN,95,16,63,2,42,NaN,NaN
21932,,,,NaN,,NaN,,,,,,NaN,NaN
21933,34,100,94,NaN,88,NaN,88,16,62,2,41,NaN,NaN
21934,,,,NaN,,NaN,,,,,,NaN,NaN
21935,34,100,91,NaN,79,NaN,84,16,60,2,41,NaN,NaN
21936,,,,NaN,,NaN,,,,,,NaN,NaN
21937,34,100,91,NaN,74,NaN,78,16,61,1,43,NaN,NaN
21938,,,,NaN,,NaN,,,,,,NaN,NaN
21939,35,100,89,NaN,77,NaN,78,16,61,1,44,NaN,NaN
21940,,,,NaN,,NaN,,,,,,NaN,NaN
21941,35,100,92,NaN,83,NaN,84,16,62,1,45,NaN,NaN
21942,,,,NaN,,NaN,,,,,,NaN,NaN
21943,35,100,89,NaN,89,NaN,89,16,61,1,44,NaN,NaN
21944,,,,NaN,,NaN,,,,,,NaN,NaN
21945,35,100,90,NaN,92,NaN,92,16,62,1,45,NaN,NaN
21946,,,,NaN,,NaN,,,,,,NaN,NaN
21947,34,100,91,NaN,93,NaN,93,16,62,1,46,NaN,NaN
21948,,,,NaN,,NaN,,,,,,NaN,NaN
21949,34,100,89,NaN,93,NaN,94,16,62,1,44,NaN,NaN
21950,,,,NaN,,NaN,,,,,,NaN,NaN
21951,34,100,91,NaN,94,NaN,94,16,62,1,46,NaN,NaN
21952,,,,NaN,,NaN,,,,,,NaN,NaN
21953,34,100,89,NaN,94,NaN,94,16,61,2,44,NaN,NaN
21954,,,,NaN,,NaN,,,,,,NaN,NaN
21955,34,100,91,NaN,95,NaN,95,16,62,2,46,NaN,NaN
21956,,,,NaN,,NaN,,,,,,NaN,NaN
21957,34,100,89,NaN,96,NaN,96,16,62,2,45,NaN,NaN
21958,,,,NaN,,NaN,,,,,,NaN,NaN
21959,34,100,93,NaN,96,NaN,97,16,63,2,47,NaN,NaN
21960,,,,NaN,,NaN,,,,,,NaN,NaN
21961,33,100,90,NaN,96,NaN,97,16,62,2,46,NaN,NaN
21962,,,,NaN,,NaN,,,,,,NaN,NaN
21963,33,100,93,NaN,97,NaN,97,16,64,2,48,NaN,NaN
21964,,,,NaN,,NaN,,,,,,NaN,NaN
21965,33,100,90,NaN,96,NaN,97,16,63,2,46,NaN,NaN
21966,,,,NaN,,NaN,,,,,,NaN,NaN
21967,33,100,93,NaN,96,NaN,96,16,64,1,47,NaN,NaN
21968,,,,NaN,,NaN,,,,,,NaN,NaN
21969,33,100,91,NaN,95,NaN,95,16,63,1,47,NaN,NaN
21970,,,,NaN,,NaN,,,,,,NaN,NaN
21971,33,100,93,NaN,94,NaN,95,16,64,1,47,NaN,NaN
21972,,,,NaN,,NaN,,,,,,NaN,NaN
21973,33,100,92,NaN,95,NaN,95,16,63,1,47,NaN,NaN
21974,,,,NaN,,NaN,,,,,,NaN,NaN
21975,33,100,93,NaN,95,NaN,96,16,64,1,47,NaN,NaN
21976,,,,NaN,,NaN,,,,,,NaN,NaN
21977,33,100,93,NaN,95,NaN,96,16,64,1,48,NaN,NaN
21978,,,,NaN,,NaN,,,,,,NaN,NaN
21979,33,100,91,NaN,95,NaN,96,16,63,1,46,NaN,NaN
21980,,,,NaN,,NaN,,,,,,NaN,NaN
21981,33,100,93,NaN,95,NaN,96,16,64,1,47,NaN,NaN
21982,,,,NaN,,NaN,,,,,,NaN,NaN
21983,33,100,91,NaN,95,NaN,96,16,63,1,46,NaN,NaN
21984,,,,NaN,,NaN,,,,,,NaN,NaN
21985,33,100,93,NaN,95,NaN,96,16,64,1,47,NaN,NaN
21986,,,,NaN,,NaN,,,,,,NaN,NaN
21987,33,100,90,NaN,95,NaN,95,16,63,2,46,NaN,NaN
21988,,,,NaN,,NaN,,,,,,NaN,NaN
21989,33,100,95,NaN,96,NaN,96,16,65,2,48,NaN,NaN
21990,,,,NaN,,NaN,,,,,,NaN,NaN
21991,33,100,92,NaN,96,NaN,96,16,64,2,47,NaN,NaN
21992,,,,NaN,,NaN,,,,,,NaN,NaN
21993,33,100,95,NaN,96,NaN,97,16,65,2,49,NaN,NaN
21994,,,,NaN,,NaN,,,,,,NaN,NaN
21995,33,100,92,NaN,96,NaN,96,16,64,2,47,NaN,NaN
21996,,,,NaN,,NaN,,,,,,NaN,NaN
21997,33,100,94,NaN,96,NaN,96,16,65,2,48,NaN,NaN
21998,,,,NaN,,NaN,,,,,,NaN,NaN
21999,33,100,93,NaN,95,NaN,96,16,64,2,47,NaN,NaN
22000,,,,NaN,,NaN,,,,,,NaN,NaN
22001,33,100,94,NaN,96,NaN,96,16,65,1,47,NaN,NaN
22002,,,,NaN,,NaN,,,,,,NaN,NaN
22003,33,100,93,NaN,95,NaN,96,16,64,1,46,NaN,NaN
22004,,,,NaN,,NaN,,,,,,NaN,NaN
22005,33,100,94,NaN,93,NaN,94,16,64,1,46,NaN,NaN
22006,,,,NaN,,NaN,,,,,,NaN,NaN
22007,33,100,93,NaN,91,NaN,92,16,64,1,46,NaN,NaN
22008,,,,NaN,,NaN,,,,,,NaN,NaN
22009,33,100,91,NaN,90,NaN,91,16,62,2,44,NaN,NaN
22010,,,,NaN,,NaN,,,,,,NaN,NaN
22011,34,100,94,NaN,89,NaN,90,16,63,2,45,NaN,NaN
22012,,,,NaN,,NaN,,,,,,NaN,NaN
22013,34,100,95,NaN,89,NaN,90,16,64,2,45,NaN,NaN
22014,,,,NaN,,NaN,,,,,,NaN,NaN
22015,34,100,96,NaN,88,NaN,89,16,63,2,41,NaN,NaN
22016,,,,NaN,,NaN,,,,,,NaN,NaN
22017,34,100,92,NaN,83,NaN,84,16,62,2,41,NaN,NaN
22018,,,,NaN,,NaN,,,,,,NaN,NaN
22019,34,100,94,NaN,81,NaN,83,16,63,2,44,NaN,NaN
22020,,,,NaN,,NaN,,,,,,NaN,NaN
22021,34,100,92,NaN,81,NaN,84,16,62,2,44,NaN,NaN
22022,,,,NaN,,NaN,,,,,,NaN,NaN
22023,34,100,94,NaN,88,NaN,88,16,64,2,45,NaN,NaN
22024,,,,NaN,,NaN,,,,,,NaN,NaN
22025,34,100,92,NaN,92,NaN,92,16,63,2,45,NaN,NaN
22026,,,,NaN,,NaN,,,,,,NaN,NaN
22027,34,100,94,NaN,94,NaN,94,16,65,2,46,NaN,NaN
22028,,,,NaN,,NaN,,,,,,NaN,NaN
22029,34,100,93,NaN,95,NaN,95,16,64,2,46,NaN,NaN
22030,,,,NaN,,NaN,,,,,,NaN,NaN
22031,34,100,95,NaN,95,NaN,96,16,65,2,46,NaN,NaN
22032,,,,NaN,,NaN,,,,,,NaN,NaN
22033,34,100,94,NaN,95,NaN,96,16,65,2,46,NaN,NaN
22034,,,,NaN,,NaN,,,,,,NaN,NaN
22035,34,100,95,NaN,95,NaN,96,16,66,2,47,NaN,NaN
22036,,,,NaN,,NaN,,,,,,NaN,NaN
22037,34,100,95,NaN,95,NaN,96,16,66,2,47,NaN,NaN
22038,,,,NaN,,NaN,,,,,,NaN,NaN
22039,34,100,94,NaN,96,NaN,96,16,66,2,46,NaN,NaN
22040,,,,NaN,,NaN,,,,,,NaN,NaN
22041,34,100,95,NaN,96,NaN,96,16,66,2,47,NaN,NaN
22042,,,,NaN,,NaN,,,,,,NaN,NaN
22043,34,100,94,NaN,96,NaN,96,16,66,2,46,NaN,NaN
22044,,,,NaN,,NaN,,,,,,NaN,NaN
22045,34,100,96,NaN,96,NaN,96,16,66,2,47,NaN,NaN
22046,,,,NaN,,NaN,,,,,,NaN,NaN
22047,34,100,94,NaN,94,NaN,95,16,64,2,43,NaN,NaN
22048,,,,NaN,,NaN,,,,,,NaN,NaN
22049,34,100,95,NaN,90,NaN,91,16,64,2,45,NaN,NaN
22050,,,,NaN,,NaN,,,,,,NaN,NaN
22051,34,100,93,NaN,87,NaN,89,16,64,2,44,NaN,NaN
22052,,,,NaN,,NaN,,,,,,NaN,NaN
22053,34,100,96,NaN,87,NaN,88,16,65,2,46,NaN,NaN
22054,,,,NaN,,NaN,,,,,,NaN,NaN
22055,34,100,93,NaN,90,NaN,91,16,64,2,45,NaN,NaN
22056,,,,NaN,,NaN,,,,,,NaN,NaN
22057,34,100,95,NaN,93,NaN,93,16,65,2,46,NaN,NaN
22058,,,,NaN,,NaN,,,,,,NaN,NaN
22059,34,100,94,NaN,94,NaN,94,16,65,2,46,NaN,NaN
22060,,,,NaN,,NaN,,,,,,NaN,NaN
22061,34,100,95,NaN,95,NaN,95,16,65,2,46,NaN,NaN
22062,,,,NaN,,NaN,,,,,,NaN,NaN
22063,34,100,93,NaN,95,NaN,95,16,64,2,46,NaN,NaN
22064,,,,NaN,,NaN,,,,,,NaN,NaN
22065,34,100,94,NaN,95,NaN,96,16,65,2,46,NaN,NaN
22066,,,,NaN,,NaN,,,,,,NaN,NaN
22067,34,100,93,NaN,95,NaN,95,16,64,2,46,NaN,NaN
22068,,,,NaN,,NaN,,,,,,NaN,NaN
22069,34,100,93,NaN,95,NaN,95,16,64,2,45,NaN,NaN
22070,,,,NaN,,NaN,,,,,,NaN,NaN
22071,34,100,94,NaN,94,NaN,95,16,64,2,45,NaN,NaN
22072,,,,NaN,,NaN,,,,,,NaN,NaN
22073,34,100,94,NaN,93,NaN,94,16,64,2,43,NaN,NaN
22074,,,,NaN,,NaN,,,,,,NaN,NaN
22075,34,100,92,NaN,89,NaN,91,16,62,2,43,NaN,NaN
22076,,,,NaN,,NaN,,,,,,NaN,NaN
22077,35,100,93,NaN,87,NaN,89,16,63,2,44,NaN,NaN
22078,,,,NaN,,NaN,,,,,,NaN,NaN
22079,35,100,95,NaN,88,NaN,89,16,65,2,45,NaN,NaN
22080,,,,NaN,,NaN,,,,,,NaN,NaN
22081,35,100,94,NaN,92,NaN,91,16,64,2,45,NaN,NaN
22082,,,,NaN,,NaN,,,,,,NaN,NaN
22083,35,100,97,NaN,94,NaN,93,16,65,2,44,NaN,NaN
22084,,,,NaN,,NaN,,,,,,NaN,NaN
22085,35,100,94,NaN,90,NaN,93,16,62,3,39,NaN,NaN
22086,,,,NaN,,NaN,,,,,,NaN,NaN
22087,35,100,93,NaN,82,NaN,87,16,61,3,39,NaN,NaN
22088,,,,NaN,,NaN,,,,,,NaN,NaN
22089,35,100,91,NaN,75,NaN,81,16,61,3,41,NaN,NaN
22090,,,,NaN,,NaN,,,,,,NaN,NaN
22091,35,100,93,NaN,74,NaN,79,16,63,2,43,NaN,NaN
22092,,,,NaN,,NaN,,,,,,NaN,NaN
22093,35,100,93,NaN,82,NaN,83,16,63,2,44,NaN,NaN
22094,,,,NaN,,NaN,,,,,,NaN,NaN
22095,35,100,94,NaN,90,NaN,88,16,64,2,44,NaN,NaN
22096,,,,NaN,,NaN,,,,,,NaN,NaN
22097,34,100,94,NaN,91,NaN,91,16,63,2,43,NaN,NaN
22098,,,,NaN,,NaN,,,,,,NaN,NaN
22099,34,100,92,NaN,89,NaN,90,16,62,2,42,NaN,NaN
22100,,,,NaN,,NaN,,,,,,NaN,NaN
22101,34,100,93,NaN,86,NaN,88,16,63,2,44,NaN,NaN
22102,,,,NaN,,NaN,,,,,,NaN,NaN
22103,34,100,93,NaN,86,NaN,87,16,63,2,44,NaN,NaN
22104,,,,NaN,,NaN,,,,,,NaN,NaN
22105,35,100,95,NaN,87,NaN,87,16,64,2,45,NaN,NaN
22106,,,,NaN,,NaN,,,,,,NaN,NaN
22107,35,100,94,NaN,89,NaN,89,16,64,2,45,NaN,NaN
22108,,,,NaN,,NaN,,,,,,NaN,NaN
22109,35,100,96,NaN,90,NaN,91,16,65,2,46,NaN,NaN
22110,,,,NaN,,NaN,,,,,,NaN,NaN
22111,35,100,94,NaN,91,NaN,91,16,65,2,45,NaN,NaN
22112,,,,NaN,,NaN,,,,,,NaN,NaN
22113,35,100,96,NaN,91,NaN,92,16,66,2,46,NaN,NaN
22114,,,,NaN,,NaN,,,,,,NaN,NaN
22115,35,100,95,NaN,91,NaN,92,16,65,2,45,NaN,NaN
22116,,,,NaN,,NaN,,,,,,NaN,NaN
22117,35,100,96,NaN,91,NaN,91,16,66,2,45,NaN,NaN
22118,,,,NaN,,NaN,,,,,,NaN,NaN
22119,35,100,94,NaN,90,NaN,91,16,65,2,45,NaN,NaN
22120,,,,NaN,,NaN,,,,,,NaN,NaN
22121,35,100,96,NaN,91,NaN,91,16,65,2,45,NaN,NaN
22122,,,,NaN,,NaN,,,,,,NaN,NaN
22123,35,100,94,NaN,90,NaN,91,16,64,2,44,NaN,NaN
22124,,,,NaN,,NaN,,,,,,NaN,NaN
22125,35,100,95,NaN,90,NaN,91,16,65,2,44,NaN,NaN
22126,,,,NaN,,NaN,,,,,,NaN,NaN
22127,35,100,95,NaN,90,NaN,91,16,65,2,45,NaN,NaN
22128,,,,NaN,,NaN,,,,,,NaN,NaN
22129,35,100,95,NaN,91,NaN,92,16,65,2,45,NaN,NaN
22130,,,,NaN,,NaN,,,,,,NaN,NaN
22131,35,100,96,NaN,92,NaN,92,16,66,2,46,NaN,NaN
22132,,,,NaN,,NaN,,,,,,NaN,NaN
22133,35,100,95,NaN,92,NaN,92,16,65,2,45,NaN,NaN
22134,,,,NaN,,NaN,,,,,,NaN,NaN
22135,35,100,97,NaN,92,NaN,93,16,66,2,46,NaN,NaN
22136,,,,NaN,,NaN,,,,,,NaN,NaN
22137,35,100,96,NaN,92,NaN,93,16,66,2,45,NaN,NaN
22138,,,,NaN,,NaN,,,,,,NaN,NaN
22139,35,100,97,NaN,92,NaN,93,16,66,2,46,NaN,NaN
22140,,,,NaN,,NaN,,,,,,NaN,NaN
22141,35,100,96,NaN,93,NaN,93,16,66,2,45,NaN,NaN
22142,,,,NaN,,NaN,,,,,,NaN,NaN
22143,35,100,98,NaN,93,NaN,93,16,67,2,47,NaN,NaN
22144,,,,NaN,,NaN,,,,,,NaN,NaN
22145,35,100,97,NaN,93,NaN,93,16,66,2,46,NaN,NaN
22146,,,,NaN,,NaN,,,,,,NaN,NaN
22147,35,100,98,NaN,93,NaN,94,16,67,2,46,NaN,NaN
22148,,,,NaN,,NaN,,,,,,NaN,NaN
22149,35,100,97,NaN,94,NaN,94,16,66,2,46,NaN,NaN
22150,,,,NaN,,NaN,,,,,,NaN,NaN
22151,35,100,98,NaN,94,NaN,94,16,67,2,46,NaN,NaN
22152,,,,NaN,,NaN,,,,,,NaN,NaN
22153,35,100,97,NaN,94,NaN,94,16,66,2,46,NaN,NaN
22154,,,,NaN,,NaN,,,,,,NaN,NaN
22155,35,100,97,NaN,93,NaN,94,16,67,2,46,NaN,NaN
22156,,,,NaN,,NaN,,,,,,NaN,NaN
22157,35,100,97,NaN,93,NaN,94,16,66,2,46,NaN,NaN
22158,,,,NaN,,NaN,,,,,,NaN,NaN
22159,35,100,97,NaN,93,NaN,94,16,66,2,46,NaN,NaN
22160,,,,NaN,,NaN,,,,,,NaN,NaN
22161,35,100,96,NaN,93,NaN,94,16,66,2,46,NaN,NaN
22162,,,,NaN,,NaN,,,,,,NaN,NaN
22163,35,100,96,NaN,93,NaN,94,16,65,2,45,NaN,NaN
22164,,,,NaN,,NaN,,,,,,NaN,NaN
22165,35,100,97,NaN,93,NaN,93,16,66,2,45,NaN,NaN
22166,,,,NaN,,NaN,,,,,,NaN,NaN
22167,35,100,95,NaN,92,NaN,93,16,65,2,44,NaN,NaN
22168,,,,NaN,,NaN,,,,,,NaN,NaN
22169,35,100,97,NaN,92,NaN,92,16,65,2,45,NaN,NaN
22170,,,,NaN,,NaN,,,,,,NaN,NaN
22171,35,100,95,NaN,91,NaN,92,16,65,2,45,NaN,NaN
22172,,,,NaN,,NaN,,,,,,NaN,NaN
22173,35,100,98,NaN,92,NaN,92,16,66,2,46,NaN,NaN
22174,,,,NaN,,NaN,,,,,,NaN,NaN
22175,35,100,96,NaN,92,NaN,92,16,65,2,45,NaN,NaN
22176,,,,NaN,,NaN,,,,,,NaN,NaN
22177,35,100,98,NaN,92,NaN,92,16,66,2,46,NaN,NaN
22178,,,,NaN,,NaN,,,,,,NaN,NaN
22179,35,100,97,NaN,92,NaN,92,16,66,2,46,NaN,NaN
22180,,,,NaN,,NaN,,,,,,NaN,NaN
