time,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,SNUADC/ECG_II
10561,74,55,63,100,113,NaN,NaN,38,15,10,63,NaN,NaN
10562,,,,,,NaN,NaN,,,,,NaN,NaN
10563,75,56,64,100,114,NaN,NaN,38,15,10,64,NaN,NaN
10564,,,,,,NaN,NaN,,,,,NaN,NaN
10565,77,60,64,100,111,NaN,NaN,38,15,10,64,NaN,NaN
10566,,,,,,NaN,NaN,,,,,NaN,NaN
10567,76,56,63,100,117,NaN,NaN,38,15,10,64,NaN,NaN
10568,,,,,,NaN,NaN,,,,,NaN,NaN
10569,76,56,66,100,115,NaN,NaN,38,15,10,65,NaN,NaN
10570,,,,,,NaN,NaN,,,,,NaN,NaN
10571,74,54,69,100,113,NaN,NaN,38,15,10,66,NaN,NaN
10572,,,,,,NaN,NaN,,,,,NaN,NaN
10573,74,55,70,100,112,NaN,NaN,39,15,10,65,NaN,NaN
10574,,,,,,NaN,NaN,,,,,NaN,NaN
10575,75,55,67,100,113,NaN,NaN,39,15,10,65,NaN,NaN
10576,,,,,,NaN,NaN,,,,,NaN,NaN
10577,74,55,62,100,112,NaN,NaN,39,15,9,65,NaN,NaN
10578,,,,,,NaN,NaN,,,,,NaN,NaN
10579,75,55,62,100,113,NaN,NaN,39,15,9,63,NaN,NaN
10580,,,,,,NaN,NaN,,,,,NaN,NaN
10581,75,56,62,100,113,NaN,NaN,39,15,10,63,NaN,NaN
10582,,,,,,NaN,NaN,,,,,NaN,NaN
10583,75,55,64,100,113,NaN,NaN,39,15,10,64,NaN,NaN
10584,,,,,,NaN,NaN,,,,,NaN,NaN
10585,75,56,64,100,113,NaN,NaN,39,15,9,64,NaN,NaN
10586,,,,,,NaN,NaN,,,,,NaN,NaN
10587,76,56,64,100,114,NaN,NaN,39,15,9,64,NaN,NaN
10588,,,,,,NaN,NaN,,,,,NaN,NaN
10589,75,56,66,100,113,NaN,NaN,39,15,10,64,NaN,NaN
10590,,,,,,NaN,NaN,,,,,NaN,NaN
10591,75,56,64,100,115,NaN,NaN,39,15,10,63,NaN,NaN
10592,,,,,,NaN,NaN,,,,,NaN,NaN
10593,76,56,64,100,115,NaN,NaN,39,15,9,63,NaN,NaN
10594,,,,,,NaN,NaN,,,,,NaN,NaN
10595,76,56,64,100,115,NaN,NaN,39,15,9,63,NaN,NaN
10596,,,,,,NaN,NaN,,,,,NaN,NaN
10597,76,58,65,100,115,NaN,NaN,39,15,10,64,NaN,NaN
10598,,,,,,NaN,NaN,,,,,NaN,NaN
10599,76,56,65,100,116,NaN,NaN,39,15,10,66,NaN,NaN
10600,,,,,,NaN,NaN,,,,,NaN,NaN
10601,75,55,66,100,114,NaN,NaN,38,15,10,67,NaN,NaN
10602,,,,,,NaN,NaN,,,,,NaN,NaN
10603,75,54,65,100,113,NaN,NaN,38,15,10,66,NaN,NaN
10604,,,,,,NaN,NaN,,,,,NaN,NaN
10605,74,55,65,100,111,NaN,NaN,38,15,10,66,NaN,NaN
10606,,,,,,NaN,NaN,,,,,NaN,NaN
10607,74,54,64,100,112,NaN,NaN,38,15,10,65,NaN,NaN
10608,,,,,,NaN,NaN,,,,,NaN,NaN
10609,74,56,63,100,113,NaN,NaN,39,15,10,63,NaN,NaN
10610,,,,,,NaN,NaN,,,,,NaN,NaN
10611,76,58,63,100,114,NaN,NaN,39,15,10,63,NaN,NaN
10612,,,,,,NaN,NaN,,,,,NaN,NaN
10613,75,57,63,100,115,NaN,NaN,39,15,10,63,NaN,NaN
10614,,,,,,NaN,NaN,,,,,NaN,NaN
10615,75,56,64,100,116,NaN,NaN,39,15,10,63,NaN,NaN
10616,,,,,,NaN,NaN,,,,,NaN,NaN
10617,76,57,63,100,115,NaN,NaN,39,15,10,63,NaN,NaN
10618,,,,,,NaN,NaN,,,,,NaN,NaN
10619,76,56,63,100,116,NaN,NaN,39,15,10,64,NaN,NaN
10620,,,,,,NaN,NaN,,,,,NaN,NaN
10621,76,57,63,100,115,NaN,NaN,39,15,10,64,NaN,NaN
10622,,,,,,NaN,NaN,,,,,NaN,NaN
10623,76,56,62,100,116,NaN,NaN,39,15,10,64,NaN,NaN
10624,,,,,,NaN,NaN,,,,,NaN,NaN
10625,77,58,64,100,115,NaN,NaN,39,15,10,64,NaN,NaN
10626,,,,,,NaN,NaN,,,,,NaN,NaN
10627,78,58,64,100,117,NaN,NaN,39,15,10,65,NaN,NaN
10628,,,,,,NaN,NaN,,,,,NaN,NaN
10629,77,57,65,100,118,NaN,NaN,39,15,10,66,NaN,NaN
10630,,,,,,NaN,NaN,,,,,NaN,NaN
10631,78,58,66,100,118,NaN,NaN,38,15,10,66,NaN,NaN
10632,,,,,,NaN,NaN,,,,,NaN,NaN
10633,76,56,66,100,115,NaN,NaN,38,15,10,67,NaN,NaN
10634,,,,,,NaN,NaN,,,,,NaN,NaN
10635,78,60,68,100,115,NaN,NaN,38,15,10,67,NaN,NaN
10636,,,,,,NaN,NaN,,,,,NaN,NaN
10637,76,59,65,100,104,NaN,NaN,39,15,10,66,NaN,NaN
10638,,,,,,NaN,NaN,,,,,NaN,NaN
10639,76,57,69,100,114,NaN,NaN,39,15,10,67,NaN,NaN
10640,,,,,,NaN,NaN,,,,,NaN,NaN
10641,75,55,72,100,115,NaN,NaN,39,15,10,67,NaN,NaN
10642,,,,,,NaN,NaN,,,,,NaN,NaN
10643,75,54,75,100,113,NaN,NaN,39,15,10,67,NaN,NaN
10644,,,,,,NaN,NaN,,,,,NaN,NaN
10645,75,55,74,100,112,NaN,NaN,39,15,10,63,NaN,NaN
10646,,,,,,NaN,NaN,,,,,NaN,NaN
10647,76,57,66,100,113,NaN,NaN,39,15,10,64,NaN,NaN
10648,,,,,,NaN,NaN,,,,,NaN,NaN
10649,75,56,62,100,112,NaN,NaN,39,15,11,63,NaN,NaN
10650,,,,,,NaN,NaN,,,,,NaN,NaN
10651,75,55,63,100,112,NaN,NaN,38,15,11,63,NaN,NaN
10652,,,,,,NaN,NaN,,,,,NaN,NaN
10653,75,57,62,100,112,NaN,NaN,38,15,12,63,NaN,NaN
10654,,,,,,NaN,NaN,,,,,NaN,NaN
10655,75,56,63,100,113,NaN,NaN,38,15,12,64,NaN,NaN
10656,,,,,,NaN,NaN,,,,,NaN,NaN
10657,75,57,64,100,113,NaN,NaN,38,15,12,64,NaN,NaN
10658,,,,,,NaN,NaN,,,,,NaN,NaN
10659,76,57,64,100,113,NaN,NaN,38,15,12,64,NaN,NaN
10660,,,,,,NaN,NaN,,,,,NaN,NaN
10661,77,59,65,100,115,NaN,NaN,38,15,12,66,NaN,NaN
10662,,,,,,NaN,NaN,,,,,NaN,NaN
10663,76,56,65,100,115,NaN,NaN,38,15,12,67,NaN,NaN
10664,,,,,,NaN,NaN,,,,,NaN,NaN
10665,76,57,66,100,114,NaN,NaN,38,15,12,66,NaN,NaN
10666,,,,,,NaN,NaN,,,,,NaN,NaN
10667,77,58,66,100,114,NaN,NaN,38,15,12,66,NaN,NaN
10668,,,,,,NaN,NaN,,,,,NaN,NaN
10669,78,60,65,100,117,NaN,NaN,38,15,11,66,NaN,NaN
10670,,,,,,NaN,NaN,,,,,NaN,NaN
10671,78,58,66,100,118,NaN,NaN,38,15,11,67,NaN,NaN
10672,,,,,,NaN,NaN,,,,,NaN,NaN
10673,77,58,66,100,116,NaN,NaN,39,15,11,67,NaN,NaN
10674,,,,,,NaN,NaN,,,,,NaN,NaN
10675,76,57,68,100,115,NaN,NaN,39,15,12,67,NaN,NaN
10676,,,,,,NaN,NaN,,,,,NaN,NaN
10677,76,56,66,100,114,NaN,NaN,39,15,12,67,NaN,NaN
10678,,,,,,NaN,NaN,,,,,NaN,NaN
10679,75,56,64,100,113,NaN,NaN,39,15,13,66,NaN,NaN
10680,,,,,,NaN,NaN,,,,,NaN,NaN
10681,75,57,63,100,113,NaN,NaN,39,15,13,64,NaN,NaN
10682,,,,,,NaN,NaN,,,,,NaN,NaN
10683,76,57,63,100,114,NaN,NaN,39,15,12,63,NaN,NaN
10684,,,,,,NaN,NaN,,,,,NaN,NaN
10685,77,59,63,100,114,NaN,NaN,39,15,12,64,NaN,NaN
10686,,,,,,NaN,NaN,,,,,NaN,NaN
10687,77,57,63,100,116,NaN,NaN,38,15,12,65,NaN,NaN
10688,,,,,,NaN,NaN,,,,,NaN,NaN
10689,75,54,66,100,115,NaN,NaN,38,15,12,66,NaN,NaN
10690,,,,,,NaN,NaN,,,,,NaN,NaN
10691,72,53,69,100,110,NaN,NaN,38,15,12,66,NaN,NaN
10692,,,,,,NaN,NaN,,,,,NaN,NaN
10693,73,55,68,100,110,NaN,NaN,38,15,12,65,NaN,NaN
10694,,,,,,NaN,NaN,,,,,NaN,NaN
10695,74,57,66,100,111,NaN,NaN,38,15,12,64,NaN,NaN
10696,,,,,,NaN,NaN,,,,,NaN,NaN
10697,73,56,64,100,111,NaN,NaN,38,15,12,64,NaN,NaN
10698,,,,,,NaN,NaN,,,,,NaN,NaN
10699,73,55,63,100,110,NaN,NaN,38,15,12,64,NaN,NaN
10700,,,,,,NaN,NaN,,,,,NaN,NaN
10701,74,56,65,100,110,NaN,NaN,38,15,12,64,NaN,NaN
10702,,,,,,NaN,NaN,,,,,NaN,NaN
10703,75,57,65,100,111,NaN,NaN,38,15,12,65,NaN,NaN
10704,,,,,,NaN,NaN,,,,,NaN,NaN
10705,74,56,66,100,111,NaN,NaN,38,15,12,66,NaN,NaN
10706,,,,,,NaN,NaN,,,,,NaN,NaN
10707,74,56,65,100,111,NaN,NaN,38,15,12,65,NaN,NaN
10708,,,,,,NaN,NaN,,,,,NaN,NaN
10709,74,56,65,100,111,NaN,NaN,38,15,12,66,NaN,NaN
10710,,,,,,NaN,NaN,,,,,NaN,NaN
10711,73,55,66,100,109,NaN,NaN,38,15,12,66,NaN,NaN
10712,,,,,,NaN,NaN,,,,,NaN,NaN
10713,73,55,66,100,109,NaN,NaN,38,15,12,66,NaN,NaN
10714,,,,,,NaN,NaN,,,,,NaN,NaN
10715,74,56,64,100,110,NaN,NaN,38,15,12,65,NaN,NaN
10716,,,,,,NaN,NaN,,,,,NaN,NaN
10717,75,58,65,100,111,NaN,NaN,38,15,12,65,NaN,NaN
10718,,,,,,NaN,NaN,,,,,NaN,NaN
10719,75,56,64,100,113,NaN,NaN,38,15,12,65,NaN,NaN
10720,,,,,,NaN,NaN,,,,,NaN,NaN
10721,74,56,65,100,112,NaN,NaN,38,15,12,66,NaN,NaN
10722,,,,,,NaN,NaN,,,,,NaN,NaN
10723,74,55,66,100,113,NaN,NaN,38,15,12,66,NaN,NaN
10724,,,,,,NaN,NaN,,,,,NaN,NaN
10725,74,55,66,100,113,NaN,NaN,38,15,12,65,NaN,NaN
10726,,,,,,NaN,NaN,,,,,NaN,NaN
10727,73,55,65,100,111,NaN,NaN,38,15,12,65,NaN,NaN
10728,,,,,,NaN,NaN,,,,,NaN,NaN
10729,73,55,65,100,111,NaN,NaN,38,15,12,64,NaN,NaN
10730,,,,,,NaN,NaN,,,,,NaN,NaN
10731,74,57,63,100,111,NaN,NaN,38,15,12,63,NaN,NaN
10732,,,,,,NaN,NaN,,,,,NaN,NaN
10733,73,56,63,100,112,NaN,NaN,38,15,11,63,NaN,NaN
10734,,,,,,NaN,NaN,,,,,NaN,NaN
10735,74,55,64,100,114,NaN,NaN,38,15,11,63,NaN,NaN
10736,,,,,,NaN,NaN,,,,,NaN,NaN
10737,74,57,63,100,112,NaN,NaN,38,15,11,63,NaN,NaN
10738,,,,,,NaN,NaN,,,,,NaN,NaN
10739,76,58,63,100,114,NaN,NaN,38,15,10,63,NaN,NaN
10740,,,,,,NaN,NaN,,,,,NaN,NaN
10741,76,57,63,100,115,NaN,NaN,38,15,10,65,NaN,NaN
10742,,,,,,NaN,NaN,,,,,NaN,NaN
10743,77,58,64,100,115,NaN,NaN,38,15,9,65,NaN,NaN
10744,,,,,,NaN,NaN,,,,,NaN,NaN
10745,76,57,66,100,115,NaN,NaN,38,15,9,66,NaN,NaN
10746,,,,,,NaN,NaN,,,,,NaN,NaN
10747,76,58,67,100,113,NaN,NaN,38,15,9,67,NaN,NaN
10748,,,,,,NaN,NaN,,,,,NaN,NaN
10749,77,59,65,100,114,NaN,NaN,39,15,9,67,NaN,NaN
10750,,,,,,NaN,NaN,,,,,NaN,NaN
10751,76,56,65,100,114,NaN,NaN,39,15,9,66,NaN,NaN
10752,,,,,,NaN,NaN,,,,,NaN,NaN
10753,75,56,66,100,112,NaN,NaN,39,15,9,67,NaN,NaN
10754,,,,,,NaN,NaN,,,,,NaN,NaN
10755,75,57,66,100,112,NaN,NaN,39,15,9,66,NaN,NaN
10756,,,,,,NaN,NaN,,,,,NaN,NaN
10757,75,58,65,100,111,NaN,NaN,38,15,9,66,NaN,NaN
10758,,,,,,NaN,NaN,,,,,NaN,NaN
10759,75,56,65,100,112,NaN,NaN,38,15,9,67,NaN,NaN
10760,,,,,,NaN,NaN,,,,,NaN,NaN
10761,74,56,65,100,111,NaN,NaN,38,15,9,66,NaN,NaN
10762,,,,,,NaN,NaN,,,,,NaN,NaN
10763,74,56,67,100,111,NaN,NaN,38,15,9,67,NaN,NaN
10764,,,,,,NaN,NaN,,,,,NaN,NaN
10765,74,56,66,100,110,NaN,NaN,38,15,9,67,NaN,NaN
10766,,,,,,NaN,NaN,,,,,NaN,NaN
10767,74,56,65,100,111,NaN,NaN,38,15,9,66,NaN,NaN
10768,,,,,,NaN,NaN,,,,,NaN,NaN
10769,73,56,64,100,110,NaN,NaN,38,15,9,65,NaN,NaN
10770,,,,,,NaN,NaN,,,,,NaN,NaN
10771,73,55,65,100,109,NaN,NaN,38,15,9,65,NaN,NaN
10772,,,,,,NaN,NaN,,,,,NaN,NaN
10773,73,56,65,100,109,NaN,NaN,38,15,9,65,NaN,NaN
10774,,,,,,NaN,NaN,,,,,NaN,NaN
10775,73,55,65,100,109,NaN,NaN,38,15,9,65,NaN,NaN
10776,,,,,,NaN,NaN,,,,,NaN,NaN
10777,73,56,65,100,109,NaN,NaN,37,15,9,65,NaN,NaN
10778,,,,,,NaN,NaN,,,,,NaN,NaN
10779,74,56,64,100,110,NaN,NaN,37,15,9,65,NaN,NaN
10780,,,,,,NaN,NaN,,,,,NaN,NaN
10781,72,55,64,100,108,NaN,NaN,37,15,9,65,NaN,NaN
10782,,,,,,NaN,NaN,,,,,NaN,NaN
10783,72,55,65,100,107,NaN,NaN,38,15,9,65,NaN,NaN
10784,,,,,,NaN,NaN,,,,,NaN,NaN
10785,73,56,65,100,108,NaN,NaN,38,15,9,65,NaN,NaN
10786,,,,,,NaN,NaN,,,,,NaN,NaN
10787,73,56,65,100,109,NaN,NaN,38,15,9,66,NaN,NaN
10788,,,,,,NaN,NaN,,,,,NaN,NaN
10789,73,56,65,100,110,NaN,NaN,37,15,9,66,NaN,NaN
10790,,,,,,NaN,NaN,,,,,NaN,NaN
10791,74,57,65,100,110,NaN,NaN,37,15,9,66,NaN,NaN
10792,,,,,,NaN,NaN,,,,,NaN,NaN
10793,76,60,66,100,112,NaN,NaN,37,15,9,67,NaN,NaN
10794,,,,,,NaN,NaN,,,,,NaN,NaN
10795,76,57,67,100,116,NaN,NaN,37,15,9,68,NaN,NaN
10796,,,,,,NaN,NaN,,,,,NaN,NaN
10797,74,56,70,100,112,NaN,NaN,38,15,9,69,NaN,NaN
10798,,,,,,NaN,NaN,,,,,NaN,NaN
10799,75,57,68,100,113,NaN,NaN,38,15,9,67,NaN,NaN
10800,,,,,,NaN,NaN,,,,,NaN,NaN
10801,75,57,67,100,112,NaN,NaN,38,15,9,67,NaN,NaN
10802,,,,,,NaN,NaN,,,,,NaN,NaN
10803,76,59,65,100,112,NaN,NaN,37,15,9,66,NaN,NaN
10804,,,,,,NaN,NaN,,,,,NaN,NaN
10805,76,58,62,100,111,NaN,NaN,37,15,9,66,NaN,NaN
10806,,,,,,NaN,NaN,,,,,NaN,NaN
10807,74,56,69,100,113,NaN,NaN,37,15,9,66,NaN,NaN
10808,,,,,,NaN,NaN,,,,,NaN,NaN
10809,74,57,69,100,111,NaN,NaN,37,15,9,66,NaN,NaN
10810,,,,,,NaN,NaN,,,,,NaN,NaN
10811,75,57,67,100,111,NaN,NaN,37,15,9,67,NaN,NaN
10812,,,,,,NaN,NaN,,,,,NaN,NaN
10813,75,58,67,100,111,NaN,NaN,37,15,9,67,NaN,NaN
10814,,,,,,NaN,NaN,,,,,NaN,NaN
10815,76,57,63,100,113,NaN,NaN,37,15,9,68,NaN,NaN
10816,,,,,,NaN,NaN,,,,,NaN,NaN
10817,74,56,66,100,110,NaN,NaN,37,15,9,67,NaN,NaN
10818,,,,,,NaN,NaN,,,,,NaN,NaN
10819,73,56,67,100,109,NaN,NaN,37,15,9,67,NaN,NaN
10820,,,,,,NaN,NaN,,,,,NaN,NaN
10821,73,56,67,100,109,NaN,NaN,37,15,9,67,NaN,NaN
10822,,,,,,NaN,NaN,,,,,NaN,NaN
10823,75,59,66,100,109,NaN,NaN,37,15,9,67,NaN,NaN
10824,,,,,,NaN,NaN,,,,,NaN,NaN
10825,70,54,65,100,102,NaN,NaN,37,15,9,67,NaN,NaN
10826,,,,,,NaN,NaN,,,,,NaN,NaN
10827,71,55,68,100,106,NaN,NaN,37,15,9,66,NaN,NaN
10828,,,,,,NaN,NaN,,,,,NaN,NaN
10829,71,56,67,100,106,NaN,NaN,38,15,9,65,NaN,NaN
10830,,,,,,NaN,NaN,,,,,NaN,NaN
10831,72,56,67,100,107,NaN,NaN,38,15,9,66,NaN,NaN
10832,,,,,,NaN,NaN,,,,,NaN,NaN
10833,71,55,68,100,106,NaN,NaN,38,15,9,67,NaN,NaN
10834,,,,,,NaN,NaN,,,,,NaN,NaN
10835,72,55,67,100,107,NaN,NaN,38,15,9,67,NaN,NaN
10836,,,,,,NaN,NaN,,,,,NaN,NaN
10837,72,56,67,100,108,NaN,NaN,37,15,9,67,NaN,NaN
10838,,,,,,NaN,NaN,,,,,NaN,NaN
10839,73,56,67,100,110,NaN,NaN,37,15,9,67,NaN,NaN
10840,,,,,,NaN,NaN,,,,,NaN,NaN
10841,73,57,65,100,109,NaN,NaN,37,15,9,66,NaN,NaN
10842,,,,,,NaN,NaN,,,,,NaN,NaN
10843,73,56,65,100,111,NaN,NaN,38,15,9,66,NaN,NaN
10844,,,,,,NaN,NaN,,,,,NaN,NaN
10845,74,57,67,100,111,NaN,NaN,38,15,9,67,NaN,NaN
10846,,,,,,NaN,NaN,,,,,NaN,NaN
10847,74,57,67,100,111,NaN,NaN,38,15,9,67,NaN,NaN
10848,,,,,,NaN,NaN,,,,,NaN,NaN
10849,74,57,67,100,111,NaN,NaN,38,15,9,67,NaN,NaN
10850,,,,,,NaN,NaN,,,,,NaN,NaN
10851,75,57,66,100,112,NaN,NaN,38,15,9,67,NaN,NaN
10852,,,,,,NaN,NaN,,,,,NaN,NaN
10853,71,52,65,100,108,NaN,NaN,38,15,9,66,NaN,NaN
10854,,,,,,NaN,NaN,,,,,NaN,NaN
10855,71,54,70,100,108,NaN,NaN,38,15,9,65,NaN,NaN
10856,,,,,,NaN,NaN,,,,,NaN,NaN
10857,72,56,67,100,108,NaN,NaN,38,15,9,65,NaN,NaN
10858,,,,,,NaN,NaN,,,,,NaN,NaN
10859,73,57,66,100,110,NaN,NaN,38,15,9,65,NaN,NaN
10860,,,,,,NaN,NaN,,,,,NaN,NaN
10861,73,57,66,100,110,NaN,NaN,38,15,9,64,NaN,NaN
10862,,,,,,NaN,NaN,,,,,NaN,NaN
10863,74,58,62,100,109,NaN,NaN,38,15,9,64,NaN,NaN
10864,,,,,,NaN,NaN,,,,,NaN,NaN
10865,74,57,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10866,,,,,,NaN,NaN,,,,,NaN,NaN
10867,75,58,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10868,,,,,,NaN,NaN,,,,,NaN,NaN
10869,76,60,65,100,113,NaN,NaN,38,15,9,65,NaN,NaN
10870,,,,,,NaN,NaN,,,,,NaN,NaN
10871,76,58,65,100,114,NaN,NaN,39,15,9,66,NaN,NaN
10872,,,,,,NaN,NaN,,,,,NaN,NaN
10873,76,58,66,100,114,NaN,NaN,39,15,9,66,NaN,NaN
10874,,,,,,NaN,NaN,,,,,NaN,NaN
10875,76,58,65,100,114,NaN,NaN,39,15,9,65,NaN,NaN
10876,,,,,,NaN,NaN,,,,,NaN,NaN
10877,77,59,65,100,114,NaN,NaN,39,15,9,66,NaN,NaN
10878,,,,,,NaN,NaN,,,,,NaN,NaN
10879,77,58,65,100,115,NaN,NaN,38,15,9,66,NaN,NaN
10880,,,,,,NaN,NaN,,,,,NaN,NaN
10881,76,58,65,100,113,NaN,NaN,38,15,9,65,NaN,NaN
10882,,,,,,NaN,NaN,,,,,NaN,NaN
10883,76,58,65,100,114,NaN,NaN,38,15,9,65,NaN,NaN
10884,,,,,,NaN,NaN,,,,,NaN,NaN
10885,76,58,65,100,113,NaN,NaN,38,15,9,65,NaN,NaN
10886,,,,,,NaN,NaN,,,,,NaN,NaN
10887,76,58,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10888,,,,,,NaN,NaN,,,,,NaN,NaN
10889,76,58,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10890,,,,,,NaN,NaN,,,,,NaN,NaN
10891,75,56,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10892,,,,,,NaN,NaN,,,,,NaN,NaN
10893,76,58,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10894,,,,,,NaN,NaN,,,,,NaN,NaN
10895,77,58,65,100,114,NaN,NaN,38,15,9,65,NaN,NaN
10896,,,,,,NaN,NaN,,,,,NaN,NaN
10897,76,58,65,100,113,NaN,NaN,38,15,9,67,NaN,NaN
10898,,,,,,NaN,NaN,,,,,NaN,NaN
10899,76,57,66,100,113,NaN,NaN,39,15,9,66,NaN,NaN
10900,,,,,,NaN,NaN,,,,,NaN,NaN
10901,76,58,65,100,112,NaN,NaN,39,15,9,66,NaN,NaN
10902,,,,,,NaN,NaN,,,,,NaN,NaN
10903,75,57,65,100,113,NaN,NaN,39,15,9,66,NaN,NaN
10904,,,,,,NaN,NaN,,,,,NaN,NaN
10905,75,57,64,100,111,NaN,NaN,37,15,9,65,NaN,NaN
10906,,,,,,NaN,NaN,,,,,NaN,NaN
10907,75,57,64,100,112,NaN,NaN,37,15,9,64,NaN,NaN
10908,,,,,,NaN,NaN,,,,,NaN,NaN
10909,76,59,64,100,111,NaN,NaN,37,15,9,64,NaN,NaN
10910,,,,,,NaN,NaN,,,,,NaN,NaN
10911,75,56,64,100,111,NaN,NaN,37,15,9,65,NaN,NaN
10912,,,,,,NaN,NaN,,,,,NaN,NaN
10913,74,57,66,100,110,NaN,NaN,38,15,9,65,NaN,NaN
10914,,,,,,NaN,NaN,,,,,NaN,NaN
10915,75,57,65,100,112,NaN,NaN,38,15,9,65,NaN,NaN
10916,,,,,,NaN,NaN,,,,,NaN,NaN
10917,74,57,65,100,111,NaN,NaN,38,15,9,66,NaN,NaN
10918,,,,,,NaN,NaN,,,,,NaN,NaN
10919,74,56,65,100,111,NaN,NaN,38,15,9,65,NaN,NaN
10920,,,,,,NaN,NaN,,,,,NaN,NaN
10921,75,57,63,100,112,NaN,NaN,38,15,8,65,NaN,NaN
10922,,,,,,NaN,NaN,,,,,NaN,NaN
10923,74,57,64,100,110,NaN,NaN,38,15,8,65,NaN,NaN
10924,,,,,,NaN,NaN,,,,,NaN,NaN
10925,75,58,63,100,110,NaN,NaN,38,15,8,65,NaN,NaN
10926,,,,,,NaN,NaN,,,,,NaN,NaN
10927,74,56,65,100,111,NaN,NaN,38,15,8,65,NaN,NaN
10928,,,,,,NaN,NaN,,,,,NaN,NaN
10929,73,56,67,100,108,NaN,NaN,38,15,8,67,NaN,NaN
10930,,,,,,NaN,NaN,,,,,NaN,NaN
10931,73,55,66,100,109,NaN,NaN,38,15,8,66,NaN,NaN
10932,,,,,,NaN,NaN,,,,,NaN,NaN
10933,73,56,66,100,108,NaN,NaN,38,15,8,67,NaN,NaN
10934,,,,,,NaN,NaN,,,,,NaN,NaN
10935,73,56,66,100,109,NaN,NaN,38,15,9,66,NaN,NaN
10936,,,,,,NaN,NaN,,,,,NaN,NaN
10937,73,56,64,100,108,NaN,NaN,38,15,9,64,NaN,NaN
10938,,,,,,NaN,NaN,,,,,NaN,NaN
10939,74,58,65,100,109,NaN,NaN,38,15,8,66,NaN,NaN
10940,,,,,,NaN,NaN,,,,,NaN,NaN
10941,73,56,65,100,110,NaN,NaN,38,15,8,66,NaN,NaN
10942,,,,,,NaN,NaN,,,,,NaN,NaN
10943,73,55,66,100,108,NaN,NaN,38,15,8,67,NaN,NaN
10944,,,,,,NaN,NaN,,,,,NaN,NaN
10945,73,56,68,100,108,NaN,NaN,38,15,8,66,NaN,NaN
10946,,,,,,NaN,NaN,,,,,NaN,NaN
10947,73,57,65,100,109,NaN,NaN,38,15,8,66,NaN,NaN
10948,,,,,,NaN,NaN,,,,,NaN,NaN
10949,74,57,65,100,111,NaN,NaN,38,15,8,66,NaN,NaN
10950,,,,,,NaN,NaN,,,,,NaN,NaN
10951,73,56,64,100,109,NaN,NaN,38,15,8,66,NaN,NaN
10952,,,,,,NaN,NaN,,,,,NaN,NaN
10953,73,56,66,100,108,NaN,NaN,38,15,8,66,NaN,NaN
10954,,,,,,NaN,NaN,,,,,NaN,NaN
10955,73,56,66,100,109,NaN,NaN,38,15,9,66,NaN,NaN
10956,,,,,,NaN,NaN,,,,,NaN,NaN
10957,72,56,66,100,107,NaN,NaN,38,15,9,66,NaN,NaN
10958,,,,,,NaN,NaN,,,,,NaN,NaN
10959,72,55,65,100,108,NaN,NaN,38,15,9,66,NaN,NaN
10960,,,,,,NaN,NaN,,,,,NaN,NaN
10961,72,55,64,100,107,NaN,NaN,38,15,9,64,NaN,NaN
10962,,,,,,NaN,NaN,,,,,NaN,NaN
10963,72,55,64,100,108,NaN,NaN,38,15,9,64,NaN,NaN
10964,,,,,,NaN,NaN,,,,,NaN,NaN
10965,73,57,64,100,108,NaN,NaN,38,15,8,64,NaN,NaN
10966,,,,,,NaN,NaN,,,,,NaN,NaN
10967,73,57,64,100,109,NaN,NaN,38,15,8,65,NaN,NaN
10968,,,,,,NaN,NaN,,,,,NaN,NaN
10969,71,54,65,100,107,NaN,NaN,38,15,8,66,NaN,NaN
10970,,,,,,NaN,NaN,,,,,NaN,NaN
10971,71,54,66,100,106,NaN,NaN,38,15,8,66,NaN,NaN
10972,,,,,,NaN,NaN,,,,,NaN,NaN
10973,70,54,64,100,105,NaN,NaN,38,15,9,65,NaN,NaN
10974,,,,,,NaN,NaN,,,,,NaN,NaN
10975,71,54,64,100,105,NaN,NaN,38,15,9,65,NaN,NaN
10976,,,,,,NaN,NaN,,,,,NaN,NaN
10977,71,55,63,100,105,NaN,NaN,38,15,8,64,NaN,NaN
10978,,,,,,NaN,NaN,,,,,NaN,NaN
10979,71,55,62,100,105,NaN,NaN,38,15,8,63,NaN,NaN
10980,,,,,,NaN,NaN,,,,,NaN,NaN
10981,70,55,64,100,104,NaN,NaN,38,15,8,64,NaN,NaN
10982,,,,,,NaN,NaN,,,,,NaN,NaN
10983,71,56,64,100,105,NaN,NaN,38,15,8,65,NaN,NaN
10984,,,,,,NaN,NaN,,,,,NaN,NaN
10985,70,54,65,100,105,NaN,NaN,37,15,8,65,NaN,NaN
